Supplier_ID,Supplier_Name,Region,Industry,On_Time_Delivery_Rate,Financial_Stability_Score,Disruption_Type,Severity,Time_To_Recovery_Days,Disruption_Cost_USD,Insurance_Coverage_Percentage,Penalty_Cost_USD,Compensation_Paid_USD
60b090e2-db59-4132-ab8c-56471035b4b5,Delgado Inc,Macedonia,Electronics,97.64,29,Logistics Delay,High,46,2810798.01,82.36,289251.4,495824.77
ce3afdd9-72ed-4178-99be-0f1aca3f5b6d,Garcia-Ross,Rwanda,Retail,71.39,12,Supplier Bankruptcy,High,148,1897295.62,64.27,136215.82,677903.73
8c7ed741-bd3d-468b-b757-ad8042085b70,Weber-Torres,Turks and Caicos Islands,Food & Beverage,78.18,26,Regulatory Issue,Medium,129,208203.69,76.65,31109.05,48615.56
fe656ded-bfc0-494e-b93d-b7f99f964f0d,Gutierrez-Walsh,Finland,Retail,69.75,3,Cyber Attack,Low,14,40926.75,95.57,5125.62,1813.06
27156f03-12d9-4c68-b3e3-aac957b1e6a9,Dunlap-Bennett,Honduras,Food & Beverage,95.38,79,Natural Disaster,High,36,4871988.24,68.83,887588.56,1518598.73
d11c4870-a897-4988-9a84-e09aa8b664e0,Byrd Group,Greece,Food & Beverage,67.95,45,Port Congestion,High,56,4107523.6,75.56,659403.78,1003878.77
8abdad4f-6332-4c5e-82bf-6d1f9b9c7c47,Olson-Alexander,Cuba,Electronics,77.76,34,Logistics Delay,Low,19,33413.59,83.03,3826.3,5670.29
677949e3-9e1d-4234-b409-c1d69b424d6f,Velez-Escobar,Serbia,Food & Beverage,74.95,79,Port Congestion,Medium,29,157765.47,97.1,12511.26,4575.2
2440f08e-4b93-4c78-829a-d26e6714c199,Moore Ltd,Israel,Food & Beverage,68.5,7,Cyber Attack,High,30,1035108.28,58.48,147010.89,429776.96
7ad3ab35-3d8d-4b52-aebf-1e10976a3c9e,Guzman Group,Monaco,Food & Beverage,94.14,50,Cyber Attack,High,62,988509.94,69.22,58127.74,304263.36
54681984-5401-4896-b4ac-a7290f64d463,"Nguyen, Fisher and Anderson",Iran,Automotive,77.38,5,Port Congestion,Medium,49,220796.99,64.51,20889.43,78360.85
7de41b5f-337f-440f-9292-b2109fc2434d,"Juarez, Beasley and Oneal",India,Electronics,72.12,62,Labor Strike,Low,30,16558.43,87.04,2063.18,2145.97
38924419-1d2f-4ec6-807e-9cde98bdb3cc,Wong-Wilson,Puerto Rico,Automotive,86.66,77,Logistics Delay,Low,11,38768.08,53.36,2776.75,18081.43
6b1d055a-956f-4403-98e6-6945f9fb9fda,"Ballard, Smith and Ayala",Mauritania,Food & Beverage,97.96,93,Supplier Bankruptcy,Low,2,36404.54,84.07,2843.92,5799.24
4561517f-5ded-444c-9859-27dd9d4e3972,Wheeler LLC,Liberia,Retail,63.39,4,Regulatory Issue,Medium,10,397236.53,90.01,40604.14,39683.93
4a692d36-9713-4b3c-aafb-b315203534a0,"Williams, Jackson and Burns",Guatemala,Electronics,92.4,9,Raw Material Shortage,Low,10,12623.71,67.64,1407.66,4085.03
d8c5d2db-a340-4a48-915b-6bba345b7b66,"Brooks, Wong and Myers",Ecuador,Retail,97.98,69,Supplier Bankruptcy,High,18,3193531.39,88.19,280739.01,377156.06
c29c0a8e-c999-4ab6-ad0e-871fd5d34900,Parker-Barnett,Guatemala,Retail,96.78,78,Cyber Attack,Low,23,37672.42,94.2,3116.6,2185.0
039c7f13-3ae0-4437-87f9-0f4293d45717,King-Stein,Guatemala,Food & Beverage,93.23,99,Natural Disaster,Medium,65,350039.5,74.92,58418.12,87789.91
a8d5277e-540e-42d9-b5d0-238bf323de97,Levine-Smith,Monaco,Retail,82.68,13,Cyber Attack,Medium,16,218108.21,57.11,41056.99,93546.61
296f085d-b3d1-480b-b753-df714557edee,Collins PLC,United States of America,Pharmaceuticals,82.44,58,Logistics Delay,High,151,2949075.31,68.24,428588.56,936626.32
aefecfd5-0c48-4b85-924f-f08e9ca774aa,Atkins LLC,Colombia,Retail,76.56,22,Cyber Attack,Low,6,13334.64,51.69,2548.23,6441.96
4592a38c-2b32-4911-a1d0-f92948e4ca44,Orozco-Weaver,Ukraine,Automotive,65.18,11,Labor Strike,Low,21,22217.13,78.84,1757.1,4701.14
e2bfecb7-7d6c-4a0e-a0b5-f00b26e80cd4,"Miller, Brock and Smith",Netherlands Antilles,Automotive,92.77,3,Raw Material Shortage,Low,6,35619.5,91.43,4530.32,3052.59
ba0a4b94-72d8-493f-aae6-d611577ff902,"Brown, Velazquez and Owens",Chad,Electronics,84.22,11,Labor Strike,Medium,114,265222.66,96.28,49189.45,9866.28
976544ea-a640-4c71-90e5-cf97c5aae43f,Davies PLC,Libyan Arab Jamahiriya,Retail,96.8,24,Natural Disaster,Medium,80,219150.46,58.42,31730.95,91122.76
9142196b-af44-4690-9f48-2b4923dc64bc,"Harris, Taylor and Diaz",Turks and Caicos Islands,Automotive,82.9,59,Regulatory Issue,Medium,138,99299.93,92.47,17414.41,7477.28
f9a33e39-5882-40df-ba16-cfadda4e9b61,"Holmes, Boone and Johnson",Martinique,Retail,85.93,95,Labor Strike,Low,28,48084.2,84.38,2677.96,7510.75
982fbc05-d5dd-447c-92d6-c60e64ce8b8b,"Johnson, Williams and Frost",Nauru,Electronics,79.17,23,Regulatory Issue,High,170,3451291.85,60.16,190904.08,1374994.67
8d7132b9-9cca-43cf-8e1d-5dda258ace51,"Chapman, Solis and Brown",Congo,Retail,84.93,93,Labor Strike,Low,4,43796.22,57.09,5312.33,18792.96
e4d3a6b0-1d53-40e4-bf05-3c98cba34ae6,Davis-Steele,Hungary,Food & Beverage,93.44,58,Port Congestion,Low,13,43857.08,68.2,6002.52,13946.55
f5374472-c5ee-404a-a4a2-b9bf9c0cc435,Boone LLC,Costa Rica,Pharmaceuticals,61.01,79,Labor Strike,Low,29,13162.71,68.4,1817.84,4159.42
c1e1149c-8e34-43a8-9052-24a215f43580,James Group,Heard Island and McDonald Islands,Retail,78.93,0,Labor Strike,Medium,15,74502.64,51.26,7008.6,36312.59
c8e6260d-69bc-498d-958c-5d5e34ace79b,"Johnson, Robinson and Vasquez",Singapore,Electronics,90.97,68,Raw Material Shortage,Medium,85,430816.17,78.88,35947.21,90988.38
c78d0709-51df-448f-bc8b-4105558d2210,Miranda Group,Malaysia,Electronics,67.18,74,Cyber Attack,High,2,3805352.49,57.07,711820.86,1633637.82
f36925a6-f1cf-4117-8145-7afd0d1a1ab4,Morrison-Perry,Suriname,Pharmaceuticals,71.6,86,Supplier Bankruptcy,Low,9,43790.35,96.82,7309.69,1392.53
84281845-caa0-457a-bdbe-90620c452b08,Pugh-Hill,Monaco,Food & Beverage,77.74,87,Supplier Bankruptcy,Low,11,32286.08,94.44,3037.48,1795.11
781f2774-7aed-44c7-813b-247d61ea061d,Todd-Hudson,Christmas Island,Automotive,97.01,70,Regulatory Issue,High,32,2212416.11,65.25,185258.21,768814.6
8baac877-d721-41d5-a049-e16240903d75,Anthony Group,Iran,Electronics,81.63,54,Cyber Attack,Low,29,36702.61,66.73,6739.71,12210.96
3e3b7527-6816-4fb8-9009-98d4219ad02d,Randolph-Wise,Zambia,Automotive,85.68,96,Regulatory Issue,High,16,4985133.94,73.02,944725.16,1344989.14
afcfe75c-42bd-4260-af39-8b52f1a3a4f2,"Bush, Sanchez and Wagner",Paraguay,Food & Beverage,68.12,0,Logistics Delay,High,154,2423781.67,86.75,370950.86,321151.07
86058a01-19cd-4821-a92b-efea289a5b2b,"White, Wagner and Mooney",Italy,Food & Beverage,80.67,77,Port Congestion,Low,3,23041.24,50.5,2817.73,11405.41
71daf066-23f7-4a85-a538-4be24d6db6e4,Hanson-Haley,Mozambique,Pharmaceuticals,68.42,60,Logistics Delay,Low,12,27898.78,50.87,2816.15,13706.67
52f4cc9d-6c41-4f6e-8603-ee974ea9e0a5,Peterson-Koch,Kiribati,Retail,86.8,18,Labor Strike,High,6,999833.08,58.33,171694.38,416630.44
87af4025-84b8-4d41-951c-d76793e5efa1,White-Hardy,Barbados,Pharmaceuticals,80.87,55,Natural Disaster,High,47,1519994.89,90.55,302526.05,143639.52
33d1ad77-95a9-4c52-9b70-bb5f66e0dad1,Cook-Galloway,Brazil,Electronics,74.99,81,Cyber Attack,Medium,55,494335.84,53.91,89843.35,227839.39
d97e28b3-a0e9-47fc-a354-16aff2fafeee,Wilson-Valencia,India,Retail,92.2,90,Cyber Attack,Low,2,37611.71,54.87,2343.5,16974.16
25543d88-7bc7-48ee-b8d3-4b5e7efddf78,"Thomas, Wise and Torres",Italy,Retail,72.82,30,Supplier Bankruptcy,Low,26,39620.02,67.38,4862.78,12924.05
a6f38a92-8568-4f1e-bea1-2ad8a54a4c66,Howard Ltd,Svalbard & Jan Mayen Islands,Electronics,76.8,82,Raw Material Shortage,Medium,123,365835.42,54.33,63050.24,167077.04
5067472f-e94d-404b-9635-b6c4a7411a05,Reed PLC,Guinea,Pharmaceuticals,65.44,94,Regulatory Issue,Low,12,43110.84,80.9,5344.86,8234.17
fbd140f6-26c4-484a-a803-794037d932ca,"Hall, Johnson and Wilson",Somalia,Electronics,86.87,22,Logistics Delay,Medium,95,499134.54,86.88,88620.04,65486.45
c982173c-0b43-4ede-a20b-896228bfad90,Cox Group,New Zealand,Pharmaceuticals,98.81,46,Raw Material Shortage,Low,3,45862.1,86.71,2450.92,6095.07
ffca4eb9-abf6-43b0-a1ca-89f65e109153,Hill Ltd,Russian Federation,Electronics,76.83,82,Logistics Delay,High,151,3299186.4,84.21,215295.29,520941.53
ea0a4b2f-9911-4aa1-9e38-3da1cadc63ac,Daniel Inc,Australia,Electronics,67.93,73,Regulatory Issue,Low,10,21446.88,79.8,3105.31,4332.27
978fa441-334d-4ea7-aeaa-06d71433991a,Huffman Group,Bermuda,Pharmaceuticals,78.11,1,Logistics Delay,High,8,4134832.16,85.82,593611.8,586319.2
1ea40ead-90df-4c8e-a9f2-281a55a35cf4,"Wilcox, Gates and Wilson",Argentina,Electronics,70.84,48,Labor Strike,Low,3,36258.47,99.99,4075.57,3.63
62300c12-975a-40ef-848d-c418aea00650,"Page, Perez and Sawyer",Uzbekistan,Food & Beverage,81.77,9,Natural Disaster,Low,15,46497.39,64.2,9094.7,16646.07
06f073f2-9520-4cac-883a-939c31175fad,Bond Inc,Bahrain,Automotive,63.3,25,Cyber Attack,Low,12,45531.81,61.03,3900.89,17743.75
69306b98-ae57-4700-a5a8-ac4eb9dc4d5a,Erickson-Strong,Switzerland,Electronics,85.11,14,Port Congestion,Low,20,25888.09,91.34,2478.9,2241.91
a3b6040d-3a62-4122-aa7a-7c12e6d25b4f,"Holloway, Rivera and Cooper",Nauru,Automotive,66.83,97,Natural Disaster,Low,27,35434.55,67.64,6102.96,11466.62
d4842d32-27a4-4bb9-aff3-76d35fc7755c,Smith-Pierce,Cameroon,Automotive,92.62,56,Supplier Bankruptcy,High,108,1144205.26,50.7,162401.2,564093.19
57d447cd-b420-4f6c-8073-afbe7f13e62d,Fox PLC,Niger,Automotive,82.87,27,Logistics Delay,Low,22,35232.96,90.66,6806.08,3290.76
eb0177fa-f277-4481-857b-a30e7ab873d1,"Thomas, Charles and Wilson",Chile,Retail,88.27,18,Port Congestion,High,141,4770342.91,66.13,729303.02,1615715.14
21148cc2-1e14-442e-a249-f60b551c89c8,Beck-Valdez,Tajikistan,Electronics,84.7,48,Natural Disaster,High,146,590288.41,75.24,86252.1,146155.41
a3c23a7b-4a90-4b26-9a36-1f8fef040d0e,Martinez-Chang,Tokelau,Pharmaceuticals,97.01,17,Logistics Delay,Low,24,49390.43,55.02,5579.52,22215.82
c146665c-03c7-47ce-b64a-102d5ae2c746,"Hatfield, Duke and Byrd",Switzerland,Electronics,80.22,20,Raw Material Shortage,Low,10,46762.49,80.75,8760.75,9001.78
2c451132-1aa7-48e3-b8e4-1410f0c276ac,Brown-Rhodes,Guadeloupe,Food & Beverage,70.8,8,Port Congestion,Low,21,37523.21,56.08,2829.96,16480.19
d7d00c7f-1682-4af0-8401-cca7684a3d1c,Ingram and Sons,Switzerland,Food & Beverage,86.26,1,Supplier Bankruptcy,High,125,1418255.99,70.84,209569.94,413563.45
c0e239c4-968c-40af-9418-9a3b70810363,Reed LLC,Uganda,Food & Beverage,92.93,94,Natural Disaster,Low,29,47280.47,80.5,6016.01,9219.69
b72566e3-fefa-459b-8228-c02fbbb8418c,Ortega-Williams,Macao,Food & Beverage,73.81,62,Regulatory Issue,Medium,142,256124.43,51.03,40646.58,125424.13
b1c7ef1d-c775-4dfe-ba4c-baad33f3ceaa,Morgan Ltd,Saint Kitts and Nevis,Food & Beverage,82.44,82,Labor Strike,Low,19,29343.77,75.92,4933.43,7065.98
cd883989-da0c-46f2-b73c-3d589cb730a4,"Reyes, Frazier and Kline",Colombia,Electronics,70.35,17,Cyber Attack,Low,8,25205.3,59.83,1876.42,10124.97
d1ade7d4-54c0-4a5a-a5f9-51751438ab22,Morgan-Green,Taiwan,Electronics,81.01,0,Labor Strike,Medium,31,130404.77,93.76,19856.93,8137.26
413501e9-446f-49b1-b8c5-4e8820f073d4,"Martinez, Li and Daniels",Iceland,Electronics,72.06,43,Cyber Attack,Medium,9,75644.09,54.05,6158.94,34758.46
36e416f1-27c6-4f96-a0c1-4d74611812d9,Wright-Mcknight,Guatemala,Retail,86.48,35,Supplier Bankruptcy,High,161,2597554.9,79.05,515393.53,544187.75
7f6a19f9-dc93-4137-871c-ce2e53b8f0e1,"Long, Schmidt and Ortiz",Benin,Electronics,73.99,88,Supplier Bankruptcy,Medium,56,354958.42,56.58,23530.71,154122.95
04da3929-61e3-4232-9474-d39f43010e77,Garcia-Davis,Mauritania,Electronics,96.08,89,Regulatory Issue,High,150,2900349.8,59.63,252834.68,1170871.21
724c063f-cc95-42f7-bdec-9f2ff8656d46,Ramirez-Hodge,Oman,Retail,66.39,7,Regulatory Issue,High,105,1922596.43,92.75,259381.65,139388.24
00feeefa-4172-4d5c-bc8b-ffc7cf7fc776,Summers LLC,Luxembourg,Electronics,64.0,22,Regulatory Issue,Low,3,19039.16,62.88,2513.31,7067.34
90fd4805-bb95-4647-b12d-28c03c5c76ce,Smith LLC,Tajikistan,Electronics,90.3,76,Port Congestion,Medium,160,141166.0,51.9,17957.57,67900.85
3ed0e746-b062-4e8a-988e-f5a004d01bdc,Hutchinson-Richards,Kuwait,Electronics,84.47,21,Regulatory Issue,Medium,101,250302.49,80.27,17017.38,49384.68
9295f34d-ac48-4c02-9f4c-06a5ab62c93d,"Conley, Gonzalez and Castaneda",Germany,Electronics,78.56,24,Raw Material Shortage,Medium,177,127641.58,73.3,11477.08,34080.3
4e454a7b-212b-43e0-9154-756d57830eb1,Lee LLC,Mayotte,Electronics,96.86,56,Raw Material Shortage,Low,11,33035.28,76.34,2649.48,7816.15
642b624c-05eb-4136-9547-8c0950db74de,Kelley Ltd,Swaziland,Retail,89.98,79,Logistics Delay,Low,15,13293.92,72.48,788.02,3658.49
929bdfc0-551f-41b4-9860-a327b6a1d88b,Smith-Brown,French Polynesia,Retail,69.79,90,Supplier Bankruptcy,Low,17,41142.13,56.6,4030.32,17855.68
efc90977-9641-4713-8275-967762da2e07,"Brown, Patterson and Brown",Cayman Islands,Automotive,68.34,77,Labor Strike,High,119,4749950.24,51.09,886007.57,2323200.66
a59b6753-b0a5-4d62-876d-59fda4b01f05,Parks Ltd,Bangladesh,Automotive,71.59,43,Port Congestion,Medium,160,286187.66,66.17,50690.16,96817.29
b497dc44-fd5a-444c-b689-6b6d4242c86c,Pace and Sons,Uganda,Food & Beverage,92.03,46,Labor Strike,Low,18,31995.14,59.2,3069.26,13054.02
19961bf9-7410-4db5-89af-83bd37a03b02,"Lee, Baker and Ramos",Aruba,Automotive,71.29,54,Natural Disaster,Low,20,40658.05,81.04,4423.8,7708.77
4ff9e936-01a2-4146-9fe5-6a1655451e95,Stevens Group,Kyrgyz Republic,Automotive,74.23,58,Raw Material Shortage,Low,14,17380.56,93.65,2391.69,1103.67
d25c4fc1-b57e-403b-8d9a-424ff08aa606,"Huynh, Patterson and Goodman",Austria,Retail,73.53,28,Regulatory Issue,Low,6,20694.04,83.81,2951.18,3350.37
7a9a0ea3-7da0-4054-bf37-d90e5da3b7f6,Stanley-Brown,South Georgia and the South Sandwich Islands,Pharmaceuticals,86.43,79,Supplier Bankruptcy,High,18,2650291.34,77.3,264597.66,601616.13
f4b28368-edba-4ed7-a0a6-177abd4ccc86,Smith-Castaneda,American Samoa,Food & Beverage,79.97,38,Raw Material Shortage,Low,29,31869.0,52.57,1676.56,15115.47
0c4e1c18-ee1a-447a-b54d-4da6cbc32494,Kent Ltd,Guinea-Bissau,Food & Beverage,86.66,42,Cyber Attack,Low,21,21672.28,89.2,2036.95,2340.61
2d3032a2-1b49-4b65-8812-73256f1719a3,Sosa PLC,Hungary,Automotive,61.66,19,Logistics Delay,Low,29,33189.68,71.97,5270.55,9303.07
32327b3e-37dc-4432-8a62-96e7d6f789e2,"Ferrell, Weber and Arnold",Suriname,Automotive,97.91,46,Cyber Attack,Medium,163,139552.51,86.59,8123.62,18713.99
a502e3fc-a37d-4125-ac81-ba06933759f9,Gilbert and Sons,Greenland,Pharmaceuticals,88.79,77,Supplier Bankruptcy,Low,23,11233.68,51.6,2206.32,5437.1
d748bea5-c0bf-41d1-8ff3-b8d59bc93071,Blake-Cole,New Caledonia,Food & Beverage,82.25,20,Natural Disaster,Low,30,24683.6,95.84,4810.73,1026.84
84e30548-f9c6-490a-bc8d-f90837dfc21a,Miller-Davis,Russian Federation,Pharmaceuticals,73.32,31,Port Congestion,High,166,3314346.58,87.48,187757.17,414956.19
08cb365c-fcaa-4fd5-b563-b211ee376869,Bennett-Ortiz,British Virgin Islands,Automotive,69.02,56,Logistics Delay,Medium,34,100301.59,97.37,19815.25,2637.93
5bc95592-e63f-4b0b-8dd5-51323e3e375b,"Lopez, Murray and Welch",Dominican Republic,Food & Beverage,73.33,85,Logistics Delay,Medium,127,436844.06,80.06,29293.17,87106.71
4a10fb3f-71ef-48c2-8e51-777a20cd4b0a,Thompson-Turner,Guam,Pharmaceuticals,88.3,32,Cyber Attack,Low,6,21013.3,99.59,2879.84,86.15
b6e0e7c8-cdd0-44ac-b321-88c3b65735ba,Hansen-Drake,Luxembourg,Electronics,95.46,88,Supplier Bankruptcy,Low,8,46670.15,83.29,4064.23,7798.58
c49e690e-e314-441e-bcbf-82e79a522831,"Hall, Smith and Jones",Cameroon,Food & Beverage,74.53,88,Raw Material Shortage,Low,1,40681.13,82.33,8096.69,7188.36
4f0f4032-9e11-4ebd-83d7-9a9ecd104fc1,Ramsey-Hunter,Bouvet Island (Bouvetoya),Automotive,84.0,53,Port Congestion,Low,18,20030.19,67.26,2898.7,6557.88
0823dd84-7ffd-4b72-976c-bcad411e1864,Walker-Carney,Lebanon,Food & Beverage,76.21,13,Labor Strike,Low,1,16861.26,77.76,3155.67,3749.94
a2900b68-325a-4d76-80c9-b73dd97eb394,"Curtis, Holland and Martinez",Montserrat,Food & Beverage,63.18,98,Labor Strike,High,132,3653333.12,73.61,685233.75,964114.61
bf972285-c3cc-4252-ae84-3d1888b35ff5,Garza-Lane,Malta,Retail,82.11,48,Port Congestion,Low,16,34061.52,86.6,4226.47,4564.24
e1a93208-ff80-498c-aa9c-0ec08c56332a,Everett-Parks,Guernsey,Pharmaceuticals,78.46,61,Supplier Bankruptcy,Low,30,41329.26,92.95,2499.38,2913.71
94b2b765-cb2d-404a-bd8f-45e7540e49a8,Avery Group,United Kingdom,Food & Beverage,97.02,45,Supplier Bankruptcy,Medium,74,491668.13,81.44,77600.02,91253.6
d967232b-8bf2-4270-af30-caf71b5dc40a,Davis Ltd,South Georgia and the South Sandwich Islands,Electronics,72.75,59,Regulatory Issue,Low,20,27367.97,60.56,2062.18,10793.93
37a0db81-1deb-4411-bac0-f8b02ff05091,Evans-Gross,Cape Verde,Pharmaceuticals,82.93,48,Cyber Attack,Low,29,16198.17,81.9,2374.01,2931.87
f9b99264-5d63-469a-8ac1-90631ec68b41,Day and Sons,Sri Lanka,Retail,68.41,81,Regulatory Issue,Low,2,47717.83,75.7,3900.27,11595.43
8a3e9b02-79d3-469a-804c-1d27cab69560,Moore Ltd,Paraguay,Automotive,98.66,38,Raw Material Shortage,Low,5,28015.11,91.22,2060.83,2459.73
26f3b9cd-c091-4d64-9539-d9acb9cce13b,"Diaz, Taylor and Oconnell",Andorra,Electronics,79.56,22,Port Congestion,Low,27,48825.13,71.4,6851.61,13963.99
ba65f956-ff6d-4d7d-978e-e1e3ecea837f,Butler-Mathis,Guadeloupe,Food & Beverage,87.2,31,Labor Strike,Low,2,26122.18,64.94,2227.03,9158.44
7f718130-22f9-4e13-9810-f9156878f8d1,Gaines Inc,New Caledonia,Pharmaceuticals,92.8,19,Raw Material Shortage,Medium,150,112401.57,71.63,15099.39,31888.33
20143f8f-f5c1-4a42-bda3-501a0c2345d6,Jones Group,Greece,Retail,73.48,25,Labor Strike,Low,18,29496.22,77.66,2416.93,6589.46
8f721f7d-35d3-4ded-a026-c54fcc42b086,Richards Ltd,United States Virgin Islands,Automotive,71.84,34,Supplier Bankruptcy,Medium,26,492032.59,71.69,48137.48,139294.43
106843e3-00ff-4618-a94b-47eac1121472,Webb Inc,Rwanda,Food & Beverage,60.3,98,Regulatory Issue,High,130,968991.75,61.23,114971.62,375678.1
4d05b13f-dbad-40aa-8255-98f2468dbe8d,Dawson LLC,Venezuela,Food & Beverage,93.71,54,Port Congestion,Medium,104,347318.44,51.37,41015.14,168900.96
a9dd52e5-28c8-4106-b35c-bac4c94a40e6,Jackson Group,Timor-Leste,Pharmaceuticals,95.3,8,Natural Disaster,Low,11,32114.42,94.37,2925.81,1808.04
f7448abb-cbfb-42f2-8df1-be55d7078d31,Miller-Spencer,Guinea-Bissau,Pharmaceuticals,86.09,65,Labor Strike,Medium,33,105978.98,79.53,16065.33,21693.9
20308882-1999-4872-a686-1cd6b3cd940b,Holder and Sons,Nauru,Retail,86.8,85,Regulatory Issue,Medium,110,327883.72,99.46,61300.97,1770.57
6d09a7fc-27aa-4109-8922-ab271b6cf47c,Williams-Hall,Congo,Food & Beverage,83.63,83,Cyber Attack,Medium,90,336223.27,97.4,41215.74,8741.81
234c269d-5a89-48c0-abff-90c1ae72769c,"Marsh, Frye and Banks",Serbia,Pharmaceuticals,60.42,22,Port Congestion,Low,28,22868.81,77.82,2318.69,5072.3
e4543da0-b91a-44d3-a518-f8a19ce0a81a,Mason-Peters,Togo,Electronics,92.84,24,Labor Strike,High,175,3261617.81,96.24,520066.02,122636.83
dd41c1de-5ab0-454a-85ed-d99c509f1dd4,"Williams, Reed and Conway",Romania,Automotive,79.34,32,Natural Disaster,Low,20,14508.29,69.54,1059.64,4419.23
2ed33399-4109-4b84-a4e5-64cbdb98d334,Welch-Strickland,Libyan Arab Jamahiriya,Automotive,80.5,97,Supplier Bankruptcy,Medium,141,171942.63,74.35,8748.92,44103.28
f2989ff2-fb1c-46aa-ba72-3254a44c133a,"West, Miller and Guerrero",Tonga,Retail,60.27,1,Natural Disaster,Low,22,14949.06,72.93,1324.71,4046.71
8206c42c-bbf2-4fb9-a94e-138b2b65d555,Ware-Moore,Korea,Pharmaceuticals,61.42,25,Regulatory Issue,Low,7,23200.97,92.48,2373.55,1744.71
c48639ab-6404-4209-9d90-4b3195246572,Mack Inc,Congo,Food & Beverage,73.64,84,Raw Material Shortage,Low,5,38063.87,89.92,6390.42,3836.84
1a66e7d9-37e4-4c4a-b6ea-b1cde3ea4a22,"Caldwell, Haynes and Dickerson",Germany,Automotive,70.69,29,Port Congestion,Medium,106,439526.45,91.62,37393.96,36832.32
4836f068-a8ff-433c-8b9a-5d91e42928db,Jones-Irwin,Kuwait,Retail,70.34,69,Natural Disaster,Low,29,33119.48,79.98,3444.41,6630.52
8b52a2d7-030f-4802-8d51-daafd453713f,Ramirez-Mcconnell,Netherlands,Pharmaceuticals,86.35,86,Port Congestion,High,162,2799170.19,57.11,246203.7,1200564.09
e4831da7-652d-4047-8e58-4a4dd836691a,"Roberts, Stafford and Diaz",Korea,Electronics,82.55,71,Cyber Attack,High,80,1483299.3,77.22,266107.46,337895.58
6b4a82b9-1ac0-43db-8f6a-aad9deaca6e5,Barker-Jenkins,Montenegro,Retail,85.91,72,Supplier Bankruptcy,Medium,54,170413.24,66.04,26744.16,57872.34
0f088fe7-1990-41b9-bae5-5bb04afddb29,"Shelton, Greene and Vincent",Togo,Retail,69.99,94,Port Congestion,High,70,4511047.76,84.09,582871.17,717707.7
cd1ac184-deee-44ac-b1ef-49e9fe3b89d2,Baxter-Carson,Armenia,Food & Beverage,72.29,29,Raw Material Shortage,Low,25,44689.1,54.24,2330.42,20449.73
8053ec72-aa06-4ca5-ae89-7c254a3e096b,"Kramer, Hartman and Lee",Venezuela,Automotive,66.24,66,Natural Disaster,Low,27,28585.91,71.14,4896.82,8249.89
3013d40a-7ea4-4823-9b48-4186b6055e52,Russell PLC,Solomon Islands,Electronics,69.97,13,Labor Strike,Low,7,34697.09,98.85,2214.04,399.02
fc168e84-c986-48f0-ab24-07680b7d632b,Romero-Lopez,Angola,Automotive,85.01,0,Natural Disaster,High,156,1042442.61,82.68,142766.75,180551.06
4dbd99cd-1e2a-4973-93b7-ef96f6b5deec,"Knight, Lopez and Roach",Bhutan,Food & Beverage,70.5,45,Raw Material Shortage,Low,7,47894.5,86.23,7781.75,6595.07
5a5ccc22-afba-4f96-99b3-20a5a1431b7c,"Hart, Diaz and Cantrell",Angola,Pharmaceuticals,86.65,17,Regulatory Issue,Low,3,27177.01,79.61,4482.45,5541.39
fc645419-a1e5-4124-839f-8de5512d44d3,"Dorsey, Thomas and Lynch",Mayotte,Retail,80.48,71,Port Congestion,Low,4,18394.35,61.38,2530.39,7103.9
86f3c41b-9101-4976-bc90-9bafa7db9747,Benson Inc,Mauritania,Food & Beverage,66.31,68,Logistics Delay,Medium,52,308595.44,52.57,27813.82,146366.82
0524ce5e-2d5b-44e6-8ce1-01b353c7da87,Camacho-Schmidt,Sierra Leone,Retail,74.69,84,Regulatory Issue,High,14,2345692.45,88.94,385691.63,259433.58
65b00e63-6cfd-483a-8203-15b63665a1e3,Zamora-Whitaker,Belarus,Automotive,78.89,45,Supplier Bankruptcy,Medium,88,80469.97,91.5,9033.54,6839.95
05705684-3407-4abb-8139-450d9641e283,Sawyer-Freeman,Chad,Automotive,93.27,39,Labor Strike,Low,23,49454.1,53.35,8465.87,23070.34
f34b279b-4873-48e2-990b-814af8fc7eb2,"Grimes, Jones and Dillon",India,Electronics,85.91,51,Natural Disaster,Low,1,37781.02,65.12,6392.53,13178.02
388c5be5-ce36-4fa6-9afd-1e01c9edf82f,Ellis-Knight,Namibia,Electronics,65.29,7,Natural Disaster,Medium,38,264861.27,52.64,16179.95,125438.3
4b66e372-ed3b-495a-9b0b-98ac9c0f66cf,Smith-Parrish,Andorra,Electronics,89.47,11,Logistics Delay,Low,17,37837.22,78.24,5037.52,8233.38
2a496794-61b3-4f46-9f4f-dce63d9db451,Jennings-Taylor,Lithuania,Food & Beverage,63.62,69,Logistics Delay,Medium,20,305250.23,76.09,43147.93,72985.33
09080f1f-f735-4ec9-9d62-b5d7a92b9662,"Patterson, Lewis and Mccoy",Yemen,Retail,94.26,74,Logistics Delay,Low,29,27382.32,86.27,3534.94,3759.59
f52a45bd-8485-4847-a740-03334ba58327,Brooks-Thompson,Vietnam,Electronics,88.64,27,Natural Disaster,Medium,17,66910.82,57.84,8901.2,28209.6
2b3af4bf-78e9-417d-be4a-de3352991ac2,Robinson-Hernandez,New Caledonia,Pharmaceuticals,70.88,29,Cyber Attack,Low,30,23756.76,95.31,3147.26,1114.19
